,,,PARTNUM,EFL,DIA,R1,G1,CT1,R2,G2,CT2,R3,G3,CT3,R4
LEN,RO,,L-AOC294,200,75,122.699,BK7,17,-93.197,SF5,3,-267.738
LEN,RO,,L-AOC295,250,75,145.518,BK7,13.5,-101.698,F4,5,-423.37
LEN,RO,,L-AOC296,400,75,233.536,BK7,10,-163.319,F4,5,-679.81
LEN,RO,,L-AOC297,600,75,357.271,BK7,7.6,-246.063,F4,5,-979.432
LEN,RO,,L-AOC298,250,76.2,145.518,BK7,13.5,-101.698,F4,5,-423.37
LEN,RO,,L-AOC299,400,76.2,233.536,BK7,10,-163.319,F4,5,-679.81
LEN,RO,,L-AOC300,600,76.2,357.271,BK7,7.6,-246.063,F4,5,-979.432
LEN,RO,,L-AOC301,79.9,20,48.022,BK7,4.6,-34.499,SF2,2,-114.181
LEN,RO,,L-AOC302,52.7,20,32.343,BK7,6.9,-23.597,SF5,2,-67.508
LEN,RO,,L-AOC303,280,31.7,170.678,BK7,4,-126.614,SF5,2.8,-376.932
LEN,RO,,L-AOC304,1000,80,919.204,BK7,5.5,-337.33,SF2,5,-783.215
LEN,RO,,L-AOC305,294,81.5,179.986,BK7,14,-134.626,SF5,4.8,-363.082
LEN,RO,,L-AOC306,320,82,195.046,BK7,15,-145.836,SF5,3.9,-430.293
LEN,RO,,L-AOC307,350,100,213.904,BK7,17,-160.823,SF5,3,-471.476
LEN,RO,,L-AOC308,58.4,10,65.405,BK7,3.81,-17.272,SF2,2.03,-38.1
LEN,RO,,L-AOC315,40,21,25.839,BAK4,6.4,-20.502,SF10,2,-64.622
LEN,RO,,L-AOC339,80,30,49.581,BK7,8.5,-34.696,SF2,3,-107.02
LEN,RO,,L-AOC511,21,14,14.216,SSK4,6.42,-9.47,SF8,1.67,-52.197
LEN,RO,,L-AOC512,44,14,28.58,SSK4,3.8,-19.69,SF8,1.4,-141.61
LEN,RO,,L-AOC538,65,25,39.451,BK7,6.2,-29.896,SF5,1.8,-87.1
LEN,RO,,L-AOC539,140,30,93.22,BK7,6.52,-59.14,SF5,2.51,-156.67
LEN,RO,,L-AOC609,2000,150,1267.427,SK11,13.27,-929.368,SF5,10,-3891.051
LEN,RO,,L-AOC646,1000,150,635.728,SK11,14.63,-460.41,SF5,10,-1912.05
LEN,RO,,L-AOC659,3000,150,1901.141,SK11,13.51,-1392.758,SF5,10,-5847.953
LEN,RO,,L-AOC838,90,25,55.32,BALKN3,4.5,-42.34,SF15,2,-116.68
LEN,RO,,L-AOC938,100.8,25.4,52.33,BK7,5,-42.781,F4,2.2,-256.67
LEN,RO,,L-AON003,-20,8,-13.24,SSK51,1,10.441,SF10,1.8,46.977
LEN,RO,,L-AON004,-20,10,-14.371,BK7,1,9.463,SF5,2.5,22.905
LEN,RO,,L-AON005,-25,10,-13.323,BK7,1,13.323,SF5,2.25,54.08
LEN,RO,,L-AON006,-50,18,-30.287,BK7,1.5,24.406,SF5,3.2,75.529
LEN,RO,,L-AON008,-125,25.4,-61.966,BK7,2.25,61.966,SF2,3.5,369.363
LEN,RO,,L-AON009,-109,26.4,-65.761,BK7,2.5,46.685,SF2,3.75,159.664
LEN,RO,,L-AON012,-100,31.5,-61.748,BK7,3,47.315,SF5,4.8,141.243
LEN,RO,,L-APA003,6,3,4.13,BAFN10,1.9,-2.36,SF10,1.03,-21.7
LEN,RO,,L-APA006,10,3,5.789,BK7,3.5,-4.308,SF8,0.75,-12.472
LEN,RO,,L-APA009,10,6,5.789,BK7,3.5,-4.308,SF8,0.75,-12.472
LEN,RO,,L-APA012,12,6,6.885,BK7,3.1,-5.306,SF8,0.8,-15.883
LEN,RO,,L-APA015,16,6,9.151,BK7,3.2,-6.906,SF5,1,-22.301
LEN,RO,,L-APA016,25.4,6.35,15.3,BK7,2,-11.27,SF5,1,-33.54
LEN,RO,,L-APA018,16,8,9.151,BK7,4.2,-6.906,SF5,1,-22.036
LEN,RO,,L-APA021,25,8,16.53,SK11,2.63,-10.88,SF5,2.5,-39.799
LEN,RO,,L-APA024,30,8,16.631,BK7,3.07,-13.068,SF2,1.43,-51.072
LEN,RO,,L-APA028,19,12.7,12.904,BAFN10,5.35,-8.955,SF14,1.5,-65.868
LEN,RO,,L-APA030,30,12.7,16.678,BK7,4,-12.914,SF2,1.4,-50.012
LEN,RO,,L-APA032,38.1,12.7,24.42,BAK4,3,-18.58,SF10,1.5,-61.931
LEN,RO,,L-APA033,40,12.7,22.549,BK7,3,-17.854,SF2,1.5,-67.068
LEN,RO,,L-APA035,50.8,12.7,30.86,BK7,3,-22.71,SF5,1.5,-67.618
LEN,RO,,L-APA036,63.5,12.7,38.5,BK7,3,-28.48,SF5,1.5,-85.317
LEN,RO,,L-APA037,90,12.7,54.101,BK7,3,-39.661,SF5,1.5,-117.481
LEN,RO,,L-APA039,40,18,22.549,BK7,5.9,-17.854,SF2,2.1,-65.828
LEN,RO,,L-APA042,50,18,32.16,SK11,4.46,-22.47,SF5,1.5,-89.358
LEN,RO,,L-APA045,60,18,33.627,BK7,4.7,-26.762,SF2,1.5,-102.504
LEN,RO,,L-APA048,80,18,44.798,BK7,4,-35.748,SF2,1.5,-138.081
LEN,RO,,L-APA054,60,25.4,33.627,BK7,7.5,-26.762,SF2,2,-101.41
LEN,RO,,L-APA055,63.5,25.4,43.86,BAFN10,6.5,-26.62,SF10,2,-266.951
LEN,RO,,L-APA057,80,25.4,44.798,BK7,6,-35.748,SF2,2.2,-137.093
LEN,RO,,L-APA058,90,25.4,54.101,BK7,5.3,-39.661,SF5,2.17,-117.481
LEN,RO,,L-APA059,100,25.4,60.739,BK7,5,-44.711,SF5,2.17,-133.103
LEN,RO,,L-APA060,125,25.4,75.781,BK7,4.3,-56.06,SF5,2.17,-167.954
LEN,RO,,L-APA063,200,25.4,121.714,BK7,3.8,-89.718,SF5,2.5,-268.168
LEN,RO,,L-APA066,250,25.4,151.045,BK7,3.8,-112.221,SF5,2.5,-336.248
LEN,RO,,L-APA069,80,31.5,52.93,SK11,7.3,-37.16,SF8,2.2,-128.452
LEN,RO,,L-APA072,100,31.5,64.28,SK11,6.23,-44.98,SF5,2.5,-180.44
LEN,RO,,L-APA075,120,31.5,67.231,BK7,6,-54.045,SF2,3,-207.609
LEN,RO,,L-APA078,160,31.5,91.319,BK7,5.25,-71.738,SF2,2.75,-265.104
LEN,RO,,L-APA081,200,31.5,111.299,BK7,4.5,-90.499,SF2,2.75,-356.297
LEN,RO,,L-APA082,250,31.5,158.604,SK11,4.12,-115.314,SF5,3.1,-480.769
LEN,RO,,L-APA083,76.2,38.1,51.459,BAFN10,11,-32.38,SF10,3,-378.072
LEN,RO,,L-APA084,100,38.1,67.889,BAFN10,9.2,-43.41,SF10,3.2,-485.201
LEN,RO,,L-APA086,250,38.1,151.584,BK7,7.5,-112.145,SF5,4,-336.361
LEN,RO,,L-APA087,300,38.1,181.515,BK7,7,-134.156,SF5,4,-401.284
LEN,RO,,L-APA088,120,40,77.208,SK11,8.2,-54.089,SF5,3,-216.123,,,
LEN,RO,,L-APA090,160,40,102.593,SK11,6.43,-71.922,SF5,3,-292.227,,,
LEN,RO,,L-APA093,180,40,118.413,SK11,6,-80.25,SF5,3.6,-308.452,,,
LEN,RO,,L-APA096,200,40,111.299,BK7,6.5,-90.499,SF2,3.5,-355.299,,,
LEN,RO,,L-APA099,300,40,190.803,SK11,5.12,-138.026,SF5,4.2,-571.755,,,
LEN,RO,,L-APA102,400,40,272.731,BK7,5,-176.081,SF8,4,-433.3,,,
LEN,RO,,L-APA105,160,50.8,91.319,BK7,10.25,-71.738,SF2,4,-262.966,,,
LEN,RO,,L-APA108,200,50.8,111.299,BK7,9,-90.499,SF2,4.25,-354.168,,,
LEN,RO,,L-APA111,250,50.8,151.584,BK7,8.5,-112.145,SF5,4.33,-336.022,,,
LEN,RO,,L-APA114,300,50.8,156.949,BK7,6.5,-140.753,SF2,4.5,-662.606,,,
LEN,RO,,L-APA117,400,50.8,221.704,BK7,5,-195.679,SF5,4.5,-692.765,,,
LEN,RO,,L-APA120,500,50.8,303.951,BK7,7.33,-224.517,SF5,4.33,-673.401,,,
LEN,RO,,L-APA123,750,50.8,348.891,BK7,5,-436.946,SF2,4.5,-3222.219,,,
LEN,RO,,L-APA125,1000,50.8,422.757,BK7,5,-586.022,SF2,4.5,1.00E+11,,,
LEN,RO,,L-APA130,750,76.2,455.789,BK7,11,-336.814,SF5,6.5,-1010.101,,,
LEN,RO,,L-AST001,7.5,6.5,6,SF2,0.5,3.8,BK7,4.2,-3.8,SF2,0.5,-6
LEN,RO,,L-AST002,10,8.5,9,SF2,0.6,6,BK7,5.4,-6,SF2,0.6,-9
LEN,RO,,L-AST003,12.5,9.5,10.2,SF2,1,6.6,BK7,5,-6.6,SF2,1,-10.2
LEN,RO,,L-AST004,20,12.5,16.2,SF2,1.2,8.06,BK7,6.6,-8.06,SF2,1.2,-16.2
LEN,RO,,L-AST005,25,15,22,SF2,1.6,13.5,BK7,7,-13.5,SF2,1.6,-22
LEN,RO,,L-AST006,30,17,25.12,SF2,2.05,15,BK7,8.5,-15,SF2,2.05,-25.1199
LEN,RO,,L-AST007,40,23,32,SF2,2.7,18.08,BK7,11.7,-18.08,SF2,2.7,-32
LEN,RO,,L-BCC000,-12.5,6.35,-13.3,BK7,2.5,13.3,,, ,,,
LEN,RO,,L-BCC001,-5,5,-5.509,BK7,2,5.509,,,,,,
LEN,RO,,L-BCC004,-8,6,-8.628,BK7,2,8.628,,,,,,
LEN,RO,,L-BCC005,-6.25,6.35,-6.86,BK7,2.5,6.86,,,,,,
LEN,RO,,L-BCC007,-12,12,-12.782,BK7,2,12.782,,,,,,
LEN,RO,,L-BCC008,-25,12.7,-26.26,BK7,2.5,26.26,,,,,,
LEN,RO,,L-BCC009,-50,12.7,-52.1,BK7,2.5,52.1,,,,,,
LEN,RO,,L-BCC010,-30,20,-31.461,BK7,2,31.461,,,,,,
LEN,RO,,L-BCC011,-15,12.5,-15.757,BK7,1.5,15.757,,,,,,
LEN,RO,,L-BCC012,-20,12.5,-20.925,BK7,1.5,20.925,,,,,,
LEN,RO,,L-BCC013,-25,25,-26.273,BK7,2,26.273
LEN,RO,,L-BCC014,-25,12.5,-26.094,BK7,1.5,26.094
LEN,RO,,L-BCC015,-30,12.5,-31.262,BK7,1.5,31.262
LEN,RO,,L-BCC016,-35,12.5,-36.43,BK7,1.5,36.43
LEN,RO,,L-BCC017,-40,12.5,-41.598,BK7,1.5,41.598
LEN,RO,,L-BCC018,-50,12.5,-51.935,BK7,1.5,51.935
LEN,RO,,L-BCC019,-60,12.5,-62.271,BK7,1.5,62.271
LEN,RO,,L-BCC020,-75,12.5,-77.775,BK7,1.5,77.775
LEN,RO,,L-BCC021,-100,12.5,-103.615,BK7,1.5,103.615
LEN,RO,,L-BCC022,-125,12.5,-129.454,BK7,1.5,129.454
LEN,RO,,L-BCC023,-150,12.5,-155.295,BK7,1.5,155.295
LEN,RO,,L-BCC024,-200,12.5,-206.975,BK7,1.5,206.975
LEN,RO,,L-BCC025,-75,50.8,-77.73,BK7,2.5,77.73
LEN,RO,,L-BCC026,-250,12.5,-258.654,BK7,1.5,258.654
LEN,RO,,L-BCC027,-12.5,12.7,-13.33,BK7,2.5,13.33
LEN,RO,,L-BCC028,-75,12.7,-77.73,BK7,2.5,77.73
LEN,RO,,L-BCC029,-100,12.7,-103.573,BK7,2.5,103.573
LEN,RO,,L-BCC030,-30,13,-31.461,BK7,2,31.461
LEN,RO,,L-BCC031,-20,18,-20.925,BK7,1.5,20.925
LEN,RO,,L-BCC032,-25,18,-26.094,BK7,1.5,26.094
LEN,RO,,L-BCC033,-35,18,-36.43,BK7,1.5,36.43
LEN,RO,,L-BCC034,-50,18,-51.935,BK7,1.5,51.935
LEN,RO,,L-BCC035,-75,18,-77.775,BK7,1.5,77.775
LEN,RO,,L-BCC036,-100,18,-103.615,BK7,1.5,103.615
LEN,RO,,L-BCC037,-125,18,-129.454,BK7,1.5,129.454
LEN,RO,,L-BCC038,-150,18,-155.295,BK7,1.5,155.295
LEN,RO,,L-BCC039,-200,18,-206.975,BK7,1.5,206.975
LEN,RO,,L-BCC040,-250,18,-258.654,BK7,1.5,258.654
LEN,RO,,L-BCC041,-350,18,-362.015,BK7,1.5,362.015
LEN,RO,,L-BCC042,-20,20,-21.085,BK7,2,21.085
LEN,RO,,L-BCC043,-35,20,-36.649,BK7,2,36.649
LEN,RO,,L-BCC044,-40,20,-42.098,B270,1.5,42.098
LEN,RO,,L-BCC045,-70,20,-72.961,BK7,2,72.961
LEN,RO,,L-BCC046,-40,22.4,-41.837,BK7,2,41.837
LEN,RO,,L-BCC047,-50,22.4,-52.212,BK7,2,52.212
LEN,RO,,L-BCC048,-150,22.4,-155.957,BK7,2,155.957
LEN,RO,,L-BCC049,-75,25,-77.775,BK7,1.5,77.775
LEN,RO,,L-BCC050,-30,25,-31.262,BK7,1.5,31.262
LEN,RO,,L-BCC051,-40,25,-41.598,BK7,1.5,41.598
LEN,RO,,L-BCC053,-50,25,-51.935,BK7,1.5,51.935
LEN,RO,,L-BCC054,-60,25,-62.271,BK7,1.5,62.271
LEN,RO,,L-BCC055,-100,25,-103.615,BK7,1.5,103.615
LEN,RO,,L-BCC056,-125,25,-129.454,BK7,1.5,129.454
LEN,RO,,L-BCC057,-150,25,-155.295,BK7,1.5,155.295
LEN,RO,,L-BCC058,-200,25,-206.975,BK7,1.5,206.975
LEN,RO,,L-BCC059,-250,25,-258.654,BK7,1.5,258.654
LEN,RO,,L-BCC060,-300,25,-310.335,BK7,1.5,310.335
LEN,RO,,L-BCC061,-400,25,-413.695,BK7,1.5,413.695
LEN,RO,,L-BCC062,-500,25,-517.055,BK7,1.5,517.055
LEN,RO,,L-BCC063,-25,25.4,-26.26,BK7,2.5,26.26
LEN,RO,,L-BCC064,-50,25.4,-52.1,BK7,2.5,52.1
LEN,RO,,L-BCC065,-75,25.4,-77.73,BK7,2.5,77.73
LEN,RO,,L-BCC066,-100,25.4,-103.573,BK7,2.5,103.573
LEN,RO,,L-BCC067,-150,25.4,-155.473,BK7,2.5,155.473
LEN,RO,,L-BCC068,-200,25.4,-207.168,BK7,2.5,207.168
LEN,RO,,L-BCC069,-150,30,-155.957,BK7,2,155.957
LEN,RO,,L-BCC070,-30,30,-31.461,BK7,2,31.461
LEN,RO,,L-BCC071,-50,30,-52.212,BK7,2,52.212
LEN,RO,,L-BCC072,-67,30,-70.547,B270,2.7,70.547
LEN,RO,,L-BCC073,-100,30,-104.085,BK7,2,104.085
LEN,RO,,L-BCC074,-200,30,-207.83,BK7,2,207.83
LEN,RO,,L-BCC075,-40,38,-41.683,BK7,2,41.683
LEN,RO,,L-BCC076,-50,38,-52.019,BK7,2,52.019
LEN,RO,,L-BCC077,-75,38,-77.86,BK7,2,77.86
LEN,RO,,L-BCC078,-100,38,-103.7,BK7,2,103.7
LEN,RO,,L-BCC079,-125,38,-129.54,BK7,2,129.54
LEN,RO,,L-BCC080,-150,38,-155.38,BK7,2,155.38
LEN,RO,,L-BCC081,-200,38,-207.06,BK7,2,207.06
LEN,RO,,L-BCC082,-250,38,-258.741,BK7,2,258.741
LEN,RO,,L-BCC083,-500,38,-517.141,BK7,2,517.141
LEN,RO,,L-BCC084,-750,38,-775.541,BK7,2,775.541
LEN,RO,,L-BCC085,-50,38.1,-52.1,BK7,2.5,52.1
LEN,RO,,L-BCC086,-75,38.1,-77.73,BK7,2.5,77.73
LEN,RO,,L-BCC087,-100,38.1,-103.573,BK7,2.5,103.573
LEN,RO,,L-BCC088,-150,38.1,-155.473,BK7,2.5,155.473
LEN,RO,,L-BCC089,-200,38.1,-207.168,BK7,2.5,207.168
LEN,RO,,L-BCC090,-250,38.1,-258.598,BK7,2.5,258.598
LEN,RO,,L-BCC091,-500,38.1,-517.331,BK7,2.5,517.331
LEN,RO,,L-BCC092,-50,40,-52.543,B270,1.4,52.543
LEN,RO,,L-BCC093,-100,40,-104.987,B270,2.2,104.987
LEN,RO,,L-BCC094,-150,40,-157.257,B270,2.1,157.257
LEN,RO,,L-BCC095,-200,40,-209.6,B270,2.2,209.6
LEN,RO,,L-BCC096,-250,40,-261.849,B270,1.9,261.849
LEN,RO,,L-BCC097,-50,42,-52.212,BK7,2,52.212
LEN,RO,,L-BCC098,-100,42,-104.085,BK7,2,104.085
LEN,RO,,L-BCC099,-150,42,-155.957,BK7,2,155.957
LEN,RO,,L-BCC100,-250,42,-259.702,BK7,2,259.702
LEN,RO,,L-BCC101,-300,42,-311.574,BK7,2,311.574
LEN,RO,,L-BCC102,-400,42,-415.319,BK7,2,415.319
LEN,RO,,L-BCC103,-500,42,-519.063,BK7,2,519.063
LEN,RO,,L-BCC104,-600,42,-622.808,BK7,2,622.808
LEN,RO,,L-BCC105,-50,50,-52.104,BK7,2.5,52.104
LEN,RO,,L-BCC106,-53,50,-52.56,B270,1.5,52.56
LEN,RO,,L-BCC107,-75,50,-77.945,BK7,2.5,77.945
LEN,RO,,L-BCC108,-100,50,-104.085,BK7,2,104.085
LEN,RO,,L-BCC109,-125,50,-129.625,BK7,2.5,129.625
LEN,RO,,L-BCC110,-150,50,-155.957,BK7,2,155.957
LEN,RO,,L-BCC111,-200,50,-207.83,BK7,2,207.83
LEN,RO,,L-BCC112,-250,50,-258.825,BK7,2.5,258.825
LEN,RO,,L-BCC113,-300,50,-310.506,BK7,2.5,310.506
LEN,RO,,L-BCC114,-400,50,-413.857,BK7,2.5,413.857
LEN,RO,,L-BCC115,-500,50,-517.226,BK7,2.5,517.226
LEN,RO,,L-BCC116,-600,50,-622.91,BK7,2,622.91
LEN,RO,,L-BCC117,-750,50,-775.626,BK7,2.5,775.626
LEN,RO,,L-BCC118,-1000,50,-1034.026,BK7,2.5,1034.026
LEN,RO,,L-BCC119,-100,50.8,-103.573,BK7,2.5,103.573
LEN,RO,,L-BCC120,-150,50.8,-155.473,BK7,2.5,155.473
LEN,RO,,L-BCC121,-200,50.8,-207.168,BK7,2.5,207.168
LEN,RO,,L-BCC122,-250,50.8,-258.598,BK7,2.5,258.598
LEN,RO,,L-BCC123,-500,50.8,-517.331,BK7,2.5,517.331
LEN,RO,,L-BCC124,-300,63.5,-314.169,B270,2,314.169
LEN,RO,,L-BCC125,-150,76.2,-155.473,BK7,2.5,155.473
LEN,RO,,L-BCC126,-150,95,-156.127,BK7,3,156.127
LEN,RO,,L-BCX000,6,6,7.59,SF5,2.54,-7.59
LEN,RO,,L-BCX001,8,6,7.711,BK7,3.2,-7.711
LEN,RO,,L-BCX002,9,6,8.91,BK7,2.25,-8.91
LEN,RO,,L-BCX003,6.4,6.35,5.62,BK7,4.96,-5.62
LEN,RO,,L-BCX004,9.7,6,9.791,B270,2,-9.791
LEN,RO,,L-BCX005,12,6,11.98,BK7,2.4,-11.98
LEN,RO,,L-BCX006,15,6,15.209,BK7,1.7,-15.209
LEN,RO,,L-BCX007,15,7.5,15.05,BK7,2.9,-15.05
LEN,RO,,L-BCX008,18,6,18.22,BK7,2.2,-18.22
LEN,RO,,L-BCX009,24,6,24.36,BK7,2.6,-24.36
LEN,RO,,L-BCX010,10,10,9.477,BK7,4.8,-9.477
LEN,RO,,L-BCX011,18,10,18.03,BK7,3.5,-18.03
LEN,RO,,L-BCX012,18,12,18.01,BK7,3.5,-18.01
LEN,RO,,L-BCX013,14.2,12.5,13.822,BK7,5,-13.822
LEN,RO,,L-BCX014,28.6,12.7,29.078,BK7,3.4,-29.078
LEN,RO,,L-BCX015,50.2,12.7,51.23,BK7,3.79,-51.23
LEN,RO,,L-BCX016,15,14.5,14.479,BK7,5.9,-14.479
LEN,RO,,L-BCX017,30,6,30.61,BK7,2.3,-30.61
LEN,RO,,L-BCX018,12.7,6.3,12.679,BK7,2.8,-12.679
LEN,RO,,L-BCX019,20,15,19.875,BK7,4.9,-19.875
LEN,RO,,L-BCX020,12.7,6.35,12.44,BK7,3.82,-12.44
LEN,RO,,L-BCX021,19,6.35,19.02,BK7,3.53,-19.02
LEN,RO,,L-BCX022,31,20,31.229,BK7,5.3,-31.229
LEN,RO,,L-BCX023,35,19.5,35.489,BK7,4.7,-35.489
LEN,RO,,L-BCX024,50,22.4,51.092,BK7,4.5,-51.092
LEN,RO,,L-BCX025,50,25,50.987,BK7,5.1,-50.987
LEN,RO,,L-BCX026,25.4,6.35,25.66,BK7,3.39,-25.66
LEN,RO,,L-BCX027,16,6.4,16.546,B270,1.1,-16.546
LEN,RO,,L-BCX029,10.5,6.5,10.629,B270,2,-10.629
LEN,RO,,L-BCX030,25.4,25.4,24.4,BK7,10.13,-24.4
LEN,RO,,L-BCX031,31.7,25.4,31.589,BK7,7.3,-31.589
LEN,RO,,L-BCX032,10,7.5,9.738,BK7,3.5,-9.738
LEN,RO,,L-BCX033,13.5,9,13.46,BK7,2.75,-13.46
LEN,RO,,L-BCX034,38.1,25.4,38.42,BK7,6.3,-38.42
LEN,RO,,L-BCX035,27,9,27.43,BK7,2.74,-27.43
LEN,RO,,L-BCX036,36,9,36.77,BK7,2.55,-36.77
LEN,RO,,L-BCX037,9.3,9.2,9.025,B270,3.8,-9.025
LEN,RO,,L-BCX038,60,32.1,59.945,BK7,12.9,-59.945
LEN,RO,,L-BCX039,65.5,32.1,66.281,BK7,9.4,-66.281
LEN,RO,,L-BCX040,9.8,10,9.649,B270,3.3,-9.649
LEN,RO,,L-BCX041,60,35,59.945,BK7,12.9,-59.945
LEN,RO,,L-BCX042,33,10,33.768,BK7,2.7,-33.768
LEN,RO,,L-BCX043,53,36.3,53.634,BK7,7.5,-53.634
LEN,RO,,L-BCX044,65,36.3,65.799,BK7,9.4,-65.799
LEN,RO,,L-BCX045,50,11,51.781,B270,3,-51.781
LEN,RO,,L-BCX046,15,12,15.34,BK7,3.85,-15.34
LEN,RO,,L-BCX047,75,40,77.161,B270,7.4,-77.161
LEN,RO,,L-BCX048,100,39.1,102.32,BK7,8,-102.32
LEN,RO,,L-BCX049,24,12,24.4,BK7,4,-24.4
LEN,RO,,L-BCX050,30,12,30.36,BK7,3.7,-30.36
LEN,RO,,L-BCX051,36,12,36.65,BK7,3.3,-36.65
LEN,RO,,L-BCX052,48,12,49.14,BK7,2.74,-49.14
LEN,RO,,L-BCX053,72,12,73.97,BK7,2.8,-73.97
LEN,RO,,L-BCX054,1000,100,1035.77,BK7,7.4,-1035.77
LEN,RO,,L-BCX055,15,12.5,14.785,BK7,4.3,-14.785
LEN,RO,,L-BCX056,100,50.8,101.978,BK7,9.44,-101.978
LEN,RO,,L-BCX057,25,12.5,25.384,BK7,3.1,-25.384
LEN,RO,,L-BCX058,30,12.5,30.621,BK7,2.8,-30.621
LEN,RO,,L-BCX059,35,12.5,35.846,BK7,2.6,-35.846
LEN,RO,,L-BCX060,200,50.8,206.101,BK7,6.14,-206.101
LEN,RO,,L-BCX061,40,12.5,41.051,BK7,2.5,-41.051
LEN,RO,,L-BCX062,50,12.5,51.456,BK7,2.3,-51.456
LEN,RO,,L-BCX063,60,12.5,61.862,BK7,2.1,-61.862
LEN,RO,,L-BCX064,75,12.5,77.435,BK7,2,-77.435
LEN,RO,,L-BCX065,100,12.5,103.379,BK7,1.9,-103.379
LEN,RO,,L-BCX066,125,12.5,129.322,BK7,1.8,-129.322
LEN,RO,,L-BCX067,150,12.5,155.266,BK7,1.7,-155.266
LEN,RO,,L-BCX068,200,12.5,207.118,BK7,1.7,-207.118
LEN,RO,,L-BCX069,250,12.5,258.971,BK7,1.7,-258.971
LEN,RO,,L-BCX070,12.7,12.7,11.87,BK7,6.68,-11.87
LEN,RO,,L-BCX071,19,12.7,18.7,BK7,5.22,-18.7
LEN,RO,,L-BCX072,25.4,12.7,25.721,BK7,3.6,-25.721
LEN,RO,,L-BCX074,62.9,12.7,64.222,BK7,3.62,-64.222
LEN,RO,,L-BCX075,75.6,12.7,77.441,BK7,3.52,-77.441
LEN,RO,,L-BCX076,17,13,17.142,B270,3.6,-17.142
LEN,RO,,L-BCX077,18,13,17.89,BK7,4.4,-17.89
LEN,RO,,L-BCX078,22,15,22.51,SF11,4.5,-22.51
LEN,RO,,L-BCX079,19,15,19.144,B270,4.1,-19.144
LEN,RO,,L-BCX080,22.5,15,34.36,SF11,4.2,-34.36
LEN,RO,,L-BCX081,30,15,30.5,BK7,4,-30.5
LEN,RO,,L-BCX082,50,15,51.159,BK7,3,-51.159
LEN,RO,,L-BCX083,30,17.3,30.786,B270,3.4,-30.786
LEN,RO,,L-BCX084,18,17.5,17.716,B270,6.1,-17.716
LEN,RO,,L-BCX085,20,18,19.682,BK7,5.9,-19.682
LEN,RO,,L-BCX086,25,18,25.06,BK7,4.9,-25.06
LEN,RO,,L-BCX087,27,18,27.08,BK7,5.5,-27.08
LEN,RO,,L-BCX088,35,18,35.636,BK7,3.8,-35.636
LEN,RO,,L-BCX089,36,18,36.601,BK7,4.8,-36.601
LEN,RO,,L-BCX090,50,18,51.315,BK7,3.1,-51.315
LEN,RO,,L-BCX091,75,18,77.331,BK7,2.6,-77.331
LEN,RO,,L-BCX092,100,18,103.31,BK7,2.3,-103.31
LEN,RO,,L-BCX093,125,18,129.271,BK7,2.1,-129.271
LEN,RO,,L-BCX094,150,18,155.214,BK7,2,-155.214
LEN,RO,,L-BCX095,200,18,207.084,BK7,1.9,-207.084
LEN,RO,,L-BCX096,250,18,258.954,BK7,1.8,-258.954
LEN,RO,,L-BCX097,350,18,362.675,BK7,1.7,-362.675
LEN,RO,,L-BCX098,22,20,21.577,BK7,6.9,-21.577
LEN,RO,,L-BCX099,25,20,25.263,B270,5,-25.263
LEN,RO,,L-BCX100,25.4,20,25.265,BK7,6.1,-25.265
LEN,RO,,L-BCX101,330,150,341.181,B270,23,-341.181
LEN,RO,,L-BCX102,20,21,19.239,BK7,8.2,-19.239
LEN,RO,,L-BCX103,25,22.4,24.623,BK7,7.3,-24.623
LEN,RO,,L-BCX104,30,22.4,30.007,BK7,6.3,-30.007
LEN,RO,,L-BCX105,80,22.4,82.393,BK7,3.5,-82.393
LEN,RO,,L-BCX106,100,22.4,103.189,BK7,3.2,-103.189
LEN,RO,,L-BCX107,150,22.4,155.135,BK7,2.8,-155.135
LEN,RO,,L-BCX108,25,25,24.389,BK7,1.5,-24.389
LEN,RO,,L-BCX109,38.1,25,38.796,B270,6,-38.796
LEN,RO,,L-BCX110,30,25,29.866,BK7,7,-29.866
LEN,RO,,L-BCX111,35,25,35.09,BK7,6.6,-35.09
LEN,RO,,L-BCX112,40,25,40.465,BK7,5.9,-40.465
LEN,RO,,L-BCX113,54,25,55.667,B270,4.7,-55.667
LEN,RO,,L-BCX114,60,25,61.515,BK7,4.1,-61.515
LEN,RO,,L-BCX115,75,25,77.119,BK7,4,-77.119
LEN,RO,,L-BCX117,100,25,103.191,BK7,3,-103.191
LEN,RO,,L-BCX118,125,25,129.132,BK7,3.2,-129.132
LEN,RO,,L-BCX119,150,25,155.129,BK7,2.5,-155.129
LEN,RO,,L-BCX120,175,25,180.408,BK7,3.2,-180.408
LEN,RO,,L-BCX121,200,25,207.021,BK7,2.3,-207.021
LEN,RO,,L-BCX122,250,25,258.902,BK7,2.1,-258.902
LEN,RO,,L-BCX123,300,25,310.772,BK7,2,-310.772
LEN,RO,,L-BCX124,400,25,414.493,BK7,1.9,-414.493
LEN,RO,,L-BCX125,500,25,518.215,BK7,1.8,-518.215
LEN,RO,,L-BCX126,19,25.4,16.69,BK7,14.72,-16.69
LEN,RO,,L-BCX127,50.2,25.4,50.81,BK7,6.22,-50.81
LEN,RO,,L-BCX128,62.9,25.4,64.222,BK7,5.54,-64.222
LEN,RO,,L-BCX129,75.6,25.4,77.441,BK7,5.1,-77.441
