TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,JML,,CBX10606/000,31.8,25.4,31.59,BK7,7.3,-31.59
LEN,JML,,CBX10607/000,33,10,33.77,BK7,2.7,-33.77
LEN,JML,,CBX10610/000,36,25.4,35.97,BK7,6.4,-35.97
LEN,JML,,CBX10611/000,40.1,22.4,40.61,BK7,5.1,-40.61
LEN,JML,,CBX10613/000,41.5,22.8,42.46,B270,6.4,-42.46
LEN,JML,,CBX10615/000,42,22.9,42.66,B270,6.4,-42.66
LEN,JML,,CBX10616/000,45,38,44.84,BK7,10.4,-44.84
LEN,JML,,CBX10620/000,50,12.7,50.99,BK7,3,-50.99
LEN,JML,,CBX10623/000,50.2,22.4,51.09,BK7,4.5,-51.09
LEN,JML,,CBX10625/000,50,25,50.79,BK7,4.2,-50.79
LEN,JML,,CBX10626/000,50.2,25,50.99,BK7,5.1,-50.99
LEN,JML,,CBX10629/000,50.2,42,49.88,BK7,11.2,-49.88
LEN,JML,,CBX10630/000,50,25.4,50.79,BK7,4.2,-50.79
LEN,JML,,CBX10631/000,50.8,50.8,49.66,BK7,16.8,-49.66
LEN,JML,,CBX10632/000,50.8,60,48.28,BK7,23.7,-48.28
LEN,JML,,CBX10633/000,54,32,54.85,BK7,6.7,-54.85
LEN,JML,,CBX10634/000,60,50,59.96,BK7,12.9,-59.96
LEN,JML,,CBX10635/000,65,30,66.16,BK7,4.7,-66.16
LEN,JML,,CBX10636/000,51.5,12,53.8,B270,2,-53.8
LEN,JML,,CBX10637/000,60.2,22.4,61.56,BK7,4,-61.56
LEN,JML,,CBX10640/000,65,47.4,65.15,BK7,10.4,-65.15
LEN,JML,,CBX10645/000,70,47.3,71.2,B270,10.1,-71.2
LEN,JML,,CBX10646/000,70,60,69.7,BK7,16.4,-69.7
LEN,JML,,CBX10650/000,75,25,76.54,BK7,4.2,-76.54
LEN,JML,,CBX10654/000,80,22.4,82.4,BK7,3.5,-82.4
LEN,JML,,CBX10655/000,75,25.4,76.54,BK7,4.2,-76.54
LEN,JML,,CBX10656/000,76.2,50.8,77.04,BK7,11.5,-77.04
LEN,JML,,CBX10657/000,80,47,81.45,BK7,8.9,-81.45
LEN,JML,,CBX10658/000,82,29,84.3,BK7,4.5,-84.3
LEN,JML,,CBX10659/000,88.9,25.4,91.58,BK7,3.8,-91.58
LEN,JML,,CBX10660/000,90,50,90.98,BK7,10,-90.98
LEN,JML,,CBX10665/000,90,50.8,90.98,BK7,10,-90.98
LEN,JML,,CBX10670/000,100,25,102.3,BK7,4.2,-102.3
LEN,JML,,CBX10675/000,100,25.4,102.3,BK7,4.2,-102.3
LEN,JML,,CBX10680/000,100,75,100.04,BK7,17,-100.04
LEN,JML,,CBX10685/000,100,76.2,100.04,BK7,17,-100.04
LEN,JML,,CBX10690/000,100,100,97.64,BK7,30,-97.64
