TYPE,MAN ID,CAT,S/N,EFL,DIA 100%,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4,GL 4,TH 4,RD 5,GL 5,TH 5,RD 6
LEN,CV,VIS,BICX-38.1-617.6-C,600,38.1,617.6,N-BK7,4.2,-617.6
LEN,CV,VIS,BICX-38.1-76.1-C,75,38.1,76.1,N-BK7,6.7,-76.1
LEN,CV,UV,BICX-38.1-76.1-UV,81.1,38.1,76.1,SILUV,6.7,-76.1
LEN,CV,VIS,BICX-38.1-77.3-C,76.2,38.1,77.3,N-BK7,6.7,-77.3
LEN,CV,VIS,BICX-40.0-102.1-C,100,40,102.1,N-BK7,7,-102.1
LEN,CV,VIS,BICX-40.0-76.0-C,75,40,76,N-BK7,7.4,-76
LEN,CV,VIS,BICX-5.0-9.8-C,10,5,9.8,N-BK7,2.6,-9.8
LEN,CV,VIS,BICX-50.0-101.6-C,100,50,101.6,N-BK7,8.2,-101.6
LEN,CV,VIS,BICX-50.0-127.7-C,125,50,127.7,N-BK7,8.3,-127.7
LEN,CV,UV,BICX-50.0-153.4-UV,162.3,50,153.4,SILUV,6.8,-153.4
LEN,CV,VIS,BICX-50.0-205.2-C,200.2,50,205.2,N-BK7,8.3,-205.2
LEN,CV,VIS,BICX-50.0-256.8-C,250,50,256.8,N-BK7,8.3,-256.8
LEN,CV,UV,BICX-50.0-256.8-UV,270.5,50,256.8,SILUV,8.3,-256.8
LEN,CV,VIS,BICX-50.0-308.5-C,299.8,50,308.5,N-BK7,8.3,-308.5
LEN,CV,UV,BICX-50.0-308.5-UV,324.7,50,308.5,SILUV,8.3,-308.5
LEN,CV,VIS,BICX-50.0-48.9-C,50,50,48.9,N-BK7,14.6,-48.9
LEN,CV,VIS,BICX-50.0-63.4-C,63.5,50,63.4,N-BK7,11.5,-63.4
LEN,CV,UV,BICX-50.0-75.5-UV,81.1,50,75.5,SILUV,10.4,-75.5
LEN,CV,UV,BICX-50.0-91.2-UV,97.3,50,91.2,SILUV,8.6,-91.2
LEN,CV,VIS,BICX-50.8-101.6-C,100,50.8,101.6,N-BK7,8.2,-101.6
LEN,CV,UV,BICX-50.8-101.6-UV,108.1,50.8,101.6,SILUV,8.2,-101.6
LEN,CV,UV,BICX-50.8-102.4-MF,128.4,50.8,102.4,MGF2_O,8.2,-102.4
LEN,CV,VIS,BICX-50.8-1029.8-C,1000.1,50.8,1029.8,N-BK7,2.6,-1029.8
LEN,CV,UV,BICX-50.8-1029.8-UV,1082,50.8,1029.8,SILUV,6,-1029.8
LEN,CV,UV,BICX-50.8-103.1-UV,109.9,50.8,103.1,SILUV,9.3,-103.1
LEN,CV,VIS,BICX-50.8-127.5-C,125,50.8,127.5,N-BK7,8.4,-127.5
LEN,CV,UV,BICX-50.8-127.5-UV,135.1,50.8,127.5,SILUV,7.2,-127.5
LEN,CV,UV,BICX-50.8-128.7-UV,136.4,50.8,128.7,SILUV,7,-128.7
LEN,CV,VIS,BICX-50.8-150.0-C,147.3,50.8,150,N-BK7,10,-150
LEN,CV,VIS,BICX-50.8-153.4-C,150,50.8,153.4,N-BK7,8.3,-153.4
LEN,CV,UV,BICX-50.8-154.0-MF,192.1,50.8,154,MGF2_O,6.8,-154
LEN,CV,VIS,BICX-50.8-190.0-C,185.7,50.8,190,N-BK7,8.4,-190
LEN,CV,VIS,BICX-50.8-2006.6-C,1949,50.8,2006.6,N-BK7,7.4,-2006.6
LEN,CV,VIS,BICX-50.8-205.2-C,200,50.8,205.2,N-BK7,8.3,-205.2
LEN,CV,UV,BICX-50.8-205.2-UV,216.4,50.8,205.2,SILUV,8.4,-205.2
LEN,CV,VIS,BICX-50.8-2060.0-C,2000,50.8,2060,N-BK7,4,-2060
LEN,CV,UV,BICX-50.8-2060.0-UV,2163.9,50.8,2060,SILUV,6,-2060
LEN,CV,VIS,BICX-50.8-308.5-C,300.2,50.8,308.5,N-BK7,8.3,-308.5
LEN,CV,VIS,BICX-50.8-360.0-C,350.1,50.8,360,N-BK7,3.8,-360
LEN,CV,VIS,BICX-50.8-411.5-C,400,50.8,411.5,N-BK7,7,-411.5
LEN,CV,VIS,BICX-50.8-48.9-C,50,50.8,48.9,N-BK7,14.6,-48.9
LEN,CV,UV,BICX-50.8-48.9-UV,54,50.8,48.9,SILUV,14.6,-48.9
LEN,CV,VIS,BICX-50.8-49.3-C,50.8,50.8,49.3,N-BK7,16.8,-49.3
LEN,CV,UV,BICX-50.8-50.6-MF,65.5,50.8,50.6,MGF2_O,15,-50.6
LEN,CV,VIS,BICX-50.8-514.6-C,500.1,50.8,514.6,N-BK7,7,-514.6
LEN,CV,UV,BICX-50.8-514.6-UV,540.9,50.8,514.6,SILUV,6,-514.6
LEN,CV,VIS,BICX-50.8-75.4-C,75,50.8,75.4,N-BK7,10.8,-75.4
LEN,CV,UV,BICX-50.8-75.4-UV,81.1,50.8,75.4,SILUV,10.8,-75.4
LEN,CV,VIS,BICX-50.8-76.5-C,76.2,50.8,76.5,N-BK7,11.5,-76.5
LEN,CV,VIS,BICX-50.8-80.8-C,80,50.8,80.8,N-BK7,9.1,-80.8
LEN,CV,VIS,BICX-6.0-7.7-C,8,6,7.7,N-BK7,3.2,-7.7
LEN,CV,VIS,BICX-7.5-14.9-C,15,7.5,14.9,N-BK7,2.9,-14.9
LEN,CV,VIS,BICX-7.5-9.7-C,10,7.5,9.7,N-BK7,3.5,-9.7
LEN,CV,VIS,BICX-76.2-206.6-C,201.9,76.2,206.6,N-BK7,12.7,-206.6
LEN,CV,VIS,BICX-8.0-128.4-C,125,8,128.4,N-BK7,2,-128.4
LEN,CV,VIS,BICX-8.0-205.7-C,200,8,205.7,N-BK7,2,-205.7
LEN,CV,VIS,BICX-8.0-25.3-C,25,8,25.3,N-BK7,2.6,-25.3
LEN,CV,VIS,BICX-8.0-35.6-C,35,8,35.6,N-BK7,2.4,-35.6
LEN,CV,VIS,BICX-8.0-51.2-C,50,8,51.2,N-BK7,2,-51.2
LEN,CV,VIS,BICX-8.0-61.8-C,60.3,8,61.8,N-BK7,2,-61.8
LEN,CV,VIS,BICX-8.0-91.2-C,90,8,91.2,N-BK7,8.6,-91.2
LEN,CV,VIS,BXB-10.0-103.4-C,100.3,10,103.4,N-BK7,2,-103.4
LEN,CV,VIS,BXB-10.0-15.1-C,14.7,10,15.1,N-BK7,3.6,-15.1
LEN,CV,VIS,BXB-10.0-20.2-C,19.6,10,20.2,N-BK7,3.2,-20.2
LEN,CV,VIS,BXB-10.0-25.8-C,25,10,25.8,N-BK7,3,-25.8
LEN,CV,VIS,BXB-10.0-30.6-C,29.7,10,30.6,N-BK7,2.8,-30.6
LEN,CV,VIS,BXB-10.0-33.1-C,32.1,10,33.1,N-BK7,2.7,-33.1
LEN,CV,VIS,BXB-10.0-51.1-C,49.6,10,51.1,N-BK7,2.4,-51.1
LEN,CV,VIS,BXB-10.0-60.0-C,58.2,10,60,N-BK7,2.4,-60
LEN,CV,VIS,BXB-10.0-76.5-C,74.3,10,76.5,N-BK7,2.4,-76.5
LEN,CV,VIS,BXB-10.0-9.7-C,9.4,10,9.7,N-BK7,3.3,-9.7
LEN,CV,VIS,BXB-11.0-51.1-C,49.6,11,51.1,N-BK7,3,-51.1
LEN,CV,VIS,BXB-12.7-12.5-C,12.1,12.7,12.5,N-BK7,6.7,-12.5
LEN,CV,VIS,BXB-12.7-17.7-C,17.2,12.7,17.7,N-BK7,4.1,-17.7
LEN,CV,VIS,BXB-12.7-18.9-C,18.3,12.7,18.9,N-BK7,5.2,-18.9
LEN,CV,VIS,BXB-12.7-19.6-C,19,12.7,19.6,N-BK7,4,-19.6
LEN,CV,VIS,BXB-12.7-25.4-C,24.7,12.7,25.4,N-BK7,3.6,-25.4
LEN,CV,VIS,BXB-12.7-29.0-C,28.2,12.7,29,N-BK7,3.4,-29
LEN,CV,VIS,BXB-12.7-30.6-C,29.7,12.7,30.6,N-BK7,3.3,-30.6
LEN,CV,VIS,BXB-12.7-38.6-C,37.5,12.7,38.6,N-BK7,4.1,-38.6
LEN,CV,VIS,BXB-12.7-40.7-C,39.5,12.7,40.7,N-BK7,3,-40.7
LEN,CV,VIS,BXB-12.7-51.5-C,50,12.7,51.5,N-BK7,3.8,-51.5
LEN,CV,VIS,BXB-12.7-64.4-C,62.5,12.7,64.4,N-BK7,3.6,-64.4
LEN,CV,VIS,BXB-12.7-76.5-C,74.3,12.7,76.5,N-BK7,3.5,-76.5
LEN,CV,VIS,BXB-13.0-17.1-C,16.6,13,17.1,N-BK7,3.6,-17.1
LEN,CV,VIS,BXB-14.5-13.4-C,13,14.5,13.4,N-BK7,5.9,-13.4
LEN,CV,VIS,BXB-14.5-14.4-C,14,14.5,14.4,N-BK7,5.9,-14.4
LEN,CV,VIS,BXB-15.0-103.4-C,100.3,15,103.4,N-BK7,2.8,-103.4
LEN,CV,VIS,BXB-15.0-130.0-C,126.2,15,130,N-BK7,2.4,-130
LEN,CV,VIS,BXB-15.0-15.5-C,15,15,15.5,N-BK7,5.9,-15.5
LEN,CV,VIS,BXB-15.0-17.7-C,17.2,15,17.7,N-BK7,4.1,-17.7
LEN,CV,VIS,BXB-15.0-18.9-C,18.3,15,18.9,N-BK7,4.1,-18.9
LEN,CV,VIS,BXB-15.0-19.6-C,19,15,19.6,N-BK7,4.9,-19.6
LEN,CV,VIS,BXB-15.0-30.0-C,29.1,15,30,N-BK7,3.8,-30
LEN,CV,VIS,BXB-15.0-34.3-C,33.3,15,34.3,N-BK7,3.6,-34.3
LEN,CV,VIS,BXB-15.0-40.7-C,39.5,15,40.7,N-BK7,3.4,-40.7
LEN,CV,VIS,BXB-15.0-51.5-C,50,15,51.5,N-BK7,2.9,-51.5
LEN,CV,VIS,BXB-15.0-60.0-C,58.2,15,60,N-BK7,2.7,-60
LEN,CV,VIS,BXB-15.0-76.5-C,74.3,15,76.5,N-BK7,2.7,-76.5
LEN,CV,VIS,BXB-17.3-30.0-C,29.1,17.3,30,N-BK7,3.4,-30
LEN,CV,VIS,BXB-17.5-17.4-C,16.9,17.5,17.4,N-BK7,6.1,-17.4
LEN,CV,VIS,BXB-18.0-23.6-C,22.9,18,23.6,N-BK7,6.1,-23.6
LEN,CV,VIS,BXB-20.0-154.4-C,149.9,20,154.4,N-BK7,2.6,-154.4
LEN,CV,VIS,BXB-20.0-20.9-C,20.3,20,20.9,N-BK7,6.9,-20.9
LEN,CV,VIS,BXB-20.0-24.6-C,23.9,20,24.6,N-BK7,5,-24.6
LEN,CV,VIS,BXB-20.0-25.8-C,25,20,25.8,N-BK7,6,-25.8
LEN,CV,VIS,BXB-20.0-30.0-C,29.1,20,30,N-BK7,5.3,-30
LEN,CV,VIS,BXB-20.0-40.7-C,39.5,20,40.7,N-BK7,4.4,-40.7
LEN,CV,VIS,BXB-20.0-61.0-C,59.2,20,61,N-BK7,3.6,-61
LEN,CV,VIS,BXB-20.0-72.1-C,70,20,72.1,N-BK7,3.4,-72.1
LEN,CV,VIS,BXB-20.0-81.8-C,79.4,20,81.8,N-BK7,3.2,-81.8
LEN,CV,VIS,BXB-25.0-55.1-C,53.5,25,55.1,N-BK7,4.7,-55.1
LEN,CV,VIS,BXB-25.0-65.4-C,63.5,25,65.4,N-BK7,3.4,-65.4
LEN,CV,VIS,BXB-25.4-103.4-C,100.3,25.4,103.4,N-BK7,4.6,-103.4
LEN,CV,VIS,BXB-25.4-1030.0-C,999.8,25.4,1030,N-BK7,3.2,-1030
LEN,CV,VIS,BXB-25.4-130.0-C,126.2,25.4,130,N-BK7,4.3,-130
LEN,CV,VIS,BXB-25.4-154.4-C,149.9,25.4,154.4,N-BK7,4,-154.4
LEN,CV,VIS,BXB-25.4-18.8-C,18.2,25.4,18.8,N-BK7,14.7,-18.8
LEN,CV,VIS,BXB-25.4-180.9-C,175.6,25.4,180.9,N-BK7,3.9,-180.9
LEN,CV,VIS,BXB-25.4-206.6-C,200.5,25.4,206.6,N-BK7,2.7,-206.6
LEN,CV,VIS,BXB-25.4-24.6-C,23.9,25.4,24.6,N-BK7,9,-24.6
LEN,CV,VIS,BXB-25.4-25.8-C,25,25.4,25.8,N-BK7,8.4,-25.8
LEN,CV,VIS,BXB-25.4-258.4-C,250.8,25.4,258.4,N-BK7,2.7,-258.4
LEN,CV,VIS,BXB-25.4-30.0-C,29.1,25.4,30,N-BK7,7.9,-30
LEN,CV,VIS,BXB-25.4-312.0-C,302.9,25.4,312,N-BK7,4,-312
LEN,CV,VIS,BXB-25.4-33.7-C,32.8,25.4,33.7,N-BK7,6.7,-33.7
LEN,CV,VIS,BXB-25.4-363.4-C,352.8,25.4,363.4,N-BK7,4,-363.4
LEN,CV,VIS,BXB-25.4-37.0-C,35.9,25.4,37,N-BK7,6.3,-37
LEN,CV,VIS,BXB-25.4-38.0-C,36.9,25.4,38,N-BK7,6.3,-38
LEN,CV,VIS,BXB-25.4-40.7-C,39.5,25.4,40.7,N-BK7,5.9,-40.7
LEN,CV,VIS,BXB-25.4-417.7-C,405.5,25.4,417.7,N-BK7,4,-417.7
LEN,CV,VIS,BXB-25.4-51.5-C,50,25.4,51.5,N-BK7,6.2,-51.5
LEN,CV,VIS,BXB-25.4-516.8-C,501.7,25.4,516.8,N-BK7,4,-516.8
LEN,CV,VIS,BXB-25.4-61.0-C,59.2,25.4,61,N-BK7,4.5,-61
LEN,CV,VIS,BXB-25.4-64.4-C,62.5,25.4,64.4,N-BK7,5.5,-64.4
LEN,CV,VIS,BXB-25.4-70.5-C,68.4,25.4,70.5,N-BK7,4.1,-70.5
LEN,CV,VIS,BXB-25.4-76.5-C,74.3,25.4,76.5,N-BK7,3.7,-76.5
LEN,CV,VIS,BXB-25.4-779.5-C,756.6,25.4,779.5,N-BK7,3.2,-779.5
LEN,CV,VIS,BXB-25.4-888.8-C,862.8,25.4,888.8,N-BK7,4.1,-888.8
LEN,CV,VIS,BXB-38.1-37.0-C,35.9,38.1,37,N-BK7,12.4,-37
LEN,CV,VIS,BXB-38.1-61.0-C,59.2,38.1,61,N-BK7,8,-61
LEN,CV,VIS,BXB-40.0-50.0-C,48.5,40,50,N-BK7,9.8,-50
LEN,CV,VIS,BXB-40.0-61.0-C,59.2,40,61,N-BK7,8.6,-61
LEN,CV,VIS,BXB-40.0-65.4-C,63.5,40,65.4,N-BK7,7.8,-65.4
LEN,CV,VIS,BXB-40.0-70.6-C,68.5,40,70.6,N-BK7,7.6,-70.6
LEN,CV,VIS,BXB-40.0-76.5-C,74.3,40,76.5,N-BK7,7.4,-76.5
LEN,CV,VIS,BXB-5.0-12.5-C,12.1,5,12.5,N-BK7,2,-12.5
LEN,CV,VIS,BXB-5.0-6.8-C,6.6,5,6.8,N-BK7,3,-6.8
LEN,CV,VIS,BXB-5.0-6.8-C,6.6,5,6.8,N-BK7,3,-6.8
LEN,CV,VIS,BXB-5.0-9.8-C,9.5,5,9.8,N-BK7,2.6,-9.8
LEN,CV,VIS,BXB-50.8-34.3-C,33.3,50.8,34.3,N-BK7,25.4,-34.3
LEN,CV,VIS,BXB-50.8-417.7-C,405.5,50.8,417.7,N-BK7,6,-417.7
LEN,CV,VIS,BXB-50.8-51.1-C,49.6,50.8,51.1,N-BK7,17.3,-51.1
LEN,CV,VIS,BXB-50.8-61.8-C,60,50.8,61.8,N-BK7,13.8,-61.8
LEN,CV,VIS,BXB-50.8-69.5-C,67.5,50.8,69.5,N-BK7,12.2,-69.5
LEN,CV,VIS,BXB-50.8-90.8-C,88.1,50.8,90.8,N-BK7,10.4,-90.8
LEN,CV,VIS,BXB-6.0-10.0-C,9.7,6,10,N-BK7,2,-10
LEN,CV,VIS,BXB-6.0-12.5-C,12.1,6,12.5,N-BK7,2.2,-12.5
LEN,CV,VIS,BXB-6.4-12.5-C,12.1,6.4,12.5,N-BK7,2.8,-12.5
LEN,CV,VIS,BXB-6.4-15.5-C,15,6.4,15.5,N-BK7,2.1,-15.5
LEN,CV,VIS,BXB-6.4-18.9-C,18.3,6.4,18.9,N-BK7,3.5,-18.9
LEN,CV,VIS,BXB-6.4-25.8-C,25,6.4,25.8,N-BK7,3.4,-25.8
LEN,CV,VIS,BXB-6.4-6.0-C,5.8,6.4,6,N-BK7,5,-6
LEN,CV,VIS,BXB-6.5-10.9-C,10.6,6.5,10.9,N-BK7,2,-10.9
LEN,CV,VIS,BXB-7.5-15.1-C,14.7,7.5,15.1,N-BK7,2.9,-15.1
LEN,CV,VIS,BXB-7.5-9.7-C,9.4,7.5,9.7,N-BK7,3.5,-9.7
LEN,CV,VIS,BXB-8.0-12.5-C,12.1,8,12.5,N-BK7,2.8,-12.5
LEN,CV,VIS,BXB-8.0-20.2-C,19.6,8,20.2,N-BK7,2.3,-20.2
LEN,CV,VIS,BXB-8.0-25.8-C,25,8,25.8,N-BK7,2.1,-25.8
LEN,CV,VIS,BXB-8.0-51.1-C,49.6,8,51.1,N-BK7,3.5,-51.1
LEN,CV,VIS,BXB-8.0-9.8-C,9.5,8,9.8,N-BK7,2.5,-9.8
LEN,CV,VIS,BXB-8.5-5.0-C,4.9,8.5,5,N-BK7,5.5,-5
LEN,CV,UV,BXF-10.0-14.9-UV,15.6,10,14.9,SILUV,3.9,-14.9
LEN,CV,UV,BXF-10.0-20.2-UV,21.2,10,20.2,SILUV,3.4,-20.2
LEN,CV,UV,BXF-10.0-25.8-UV,27.1,10,25.8,SILUV,3.1,-25.8
LEN,CV,UV,BXF-10.0-30.0-UV,31.5,10,30,SILUV,2.9,-30
LEN,CV,UV,BXF-10.0-9.3-UV,9.8,10,9.3,SILUV,5.4,-9.3
LEN,CV,UV,BXF-12.7-103.4-UV,108.6,12.7,103.4,SILUV,2.4,-103.4
LEN,CV,UV,BXF-12.7-11.9-UV,12.5,12.7,11.9,SILUV,7.3,-11.9
LEN,CV,UV,BXF-12.7-25.2-UV,26.5,12.7,25.2,SILUV,4.8,-25.2
LEN,CV,UV,BXF-15.0-15.5-UV,16.3,15,15.5,SILUV,6.4,-15.5
LEN,CV,UV,BXF-15.0-19.6-UV,20.6,15,19.6,SILUV,5.2,-19.6
LEN,CV,UV,BXF-15.0-25.2-UV,26.5,15,25.2,SILUV,4.5,-25.2
LEN,CV,UV,BXF-15.0-30.0-UV,31.5,15,30,SILUV,4.1,-30
LEN,CV,UV,BXF-15.0-40.6-UV,42.6,15,40.6,SILUV,3.5,-40.6
LEN,CV,UV,BXF-15.0-51.5-UV,54.1,15,51.5,SILUV,3,-51.5
LEN,CV,UV,BXF-20.0-20.5-UV,21.5,20,20.5,SILUV,7.9,-20.5
LEN,CV,UV,BXF-20.0-25.8-UV,27.1,20,25.8,SILUV,5.8,-25.8
LEN,CV,UV,BXF-20.0-40.6-UV,42.6,20,40.6,SILUV,4.8,-40.6
LEN,CV,UV,BXF-20.0-50.5-UV,53,20,50.5,SILUV,4.2,-50.5
LEN,CV,UV,BXF-25.4-103.4-UV,108.6,25.4,103.4,SILUV,4.8,-103.4
LEN,CV,UV,BXF-25.4-1030.0-UV,1081.7,25.4,1030,SILUV,4,-1030
LEN,CV,UV,BXF-25.4-130.0-UV,136.5,25.4,130,SILUV,3.2,-130
LEN,CV,UV,BXF-25.4-154.4-UV,162.1,25.4,154.4,SILUV,4.2,-154.4
LEN,CV,UV,BXF-25.4-206.6-UV,217,25.4,206.6,SILUV,3.9,-206.6
LEN,CV,UV,BXF-25.4-24.2-UV,25.4,25.4,24.2,SILUV,11.4,-24.2
LEN,CV,UV,BXF-25.4-25.8-UV,27.1,25.4,25.8,SILUV,9.4,-25.8
LEN,CV,UV,BXF-25.4-258.4-UV,271.4,25.4,258.4,SILUV,3.7,-258.4
LEN,CV,UV,BXF-25.4-30.0-UV,31.5,25.4,30,SILUV,7.2,-30
LEN,CV,UV,BXF-25.4-312.0-UV,327.6,25.4,312,SILUV,4,-312
LEN,CV,UV,BXF-25.4-37.0-UV,38.9,25.4,37,SILUV,6.3,-37
LEN,CV,UV,BXF-25.4-40.6-UV,42.6,25.4,40.6,SILUV,6.4,-40.6
LEN,CV,UV,BXF-25.4-417.0-UV,437.9,25.4,417,SILUV,4,-417
LEN,CV,UV,BXF-25.4-50.5-UV,53,25.4,50.5,SILUV,6.7,-50.5
LEN,CV,UV,BXF-25.4-516.8-UV,542.7,25.4,516.8,SILUV,4,-516.8
LEN,CV,UV,BXF-25.4-618.4-UV,649.4,25.4,618.4,SILUV,4,-618.4
LEN,CV,UV,BXF-25.4-63.7-UV,66.9,25.4,63.7,SILUV,5,-63.7
LEN,CV,UV,BXF-25.4-72.1-UV,75.7,25.4,72.1,SILUV,5.1,-72.1
LEN,CV,UV,BXF-25.4-76.5-UV,80.3,25.4,76.5,SILUV,5.4,-76.5
LEN,CV,UV,BXF-25.4-779.5-UV,818.6,25.4,779.5,SILUV,3.2,-779.5
LEN,CV,UV,BXF-25.4-81.8-UV,85.9,25.4,81.8,SILUV,4.2,-81.8
LEN,CV,UV,BXF-38.1-61.8-UV,64.9,38.1,61.8,SILUV,7.8,-61.8
LEN,CV,UV,BXF-40.0-103.4-UV,108.6,40,103.4,SILUV,6.4,-103.4
LEN,CV,UV,BXF-40.0-61.8-UV,64.9,40,61.8,SILUV,8,-61.8
LEN,CV,UV,BXF-40.0-72.1-UV,75.7,40,72.1,SILUV,8.4,-72.1
LEN,CV,UV,BXF-5.0-9.3-UV,9.8,5,9.3,SILUV,2.8,-9.3
LEN,CV,UV,BXF-50.8-103.4-UV,108.6,50.8,103.4,SILUV,10.3,-103.4
LEN,CV,UV,BXF-50.8-1030.0-UV,1081.7,50.8,1030,SILUV,6,-1030
LEN,CV,UV,BXF-50.8-154.4-UV,162.1,50.8,154.4,SILUV,7.8,-154.4,,,
LEN,CV,UV,BXF-50.8-206.6-UV,217,50.8,206.6,SILUV,6.5,-206.6,,,
LEN,CV,UV,BXF-50.8-258.4-UV,271.4,50.8,258.4,SILUV,5.8,-258.4,,,
LEN,CV,UV,BXF-50.8-312.0-UV,327.6,50.8,312,SILUV,5.3,-312,,,
LEN,CV,UV,BXF-50.8-417.0-UV,437.9,50.8,417,SILUV,6,-417,,,
LEN,CV,UV,BXF-50.8-47.4-UV,49.8,50.8,47.4,SILUV,19.7,-47.4,,,
LEN,CV,UV,BXF-50.8-516.8-UV,542.7,50.8,516.8,SILUV,6,-516.8,,,
LEN,CV,UV,BXF-50.8-61.8-UV,64.9,50.8,61.8,SILUV,12.3,-61.8,,,
LEN,CV,UV,BXF-50.8-618.4-UV,649.4,50.8,618.4,SILUV,6,-618.4,,,
LEN,CV,UV,BXF-50.8-70.6-UV,74.1,50.8,70.6,SILUV,13.1,-70.6,,,
LEN,CV,UV,BXF-50.8-75.0-UV,78.8,50.8,75,SILUV,12.9,-75,,,
LEN,CV,UV,BXF-50.8-779.5-UV,818.6,50.8,779.5,SILUV,6.4,-779.5,,,
LEN,CV,UV,BXF-6.3-12.4-UV,13,6.3,12.4,SILUV,3.9,-12.4,,,
LEN,CV ,VIS,AAN-25.0-6.35,-25,5.4,-15.278,N-BK7,1.5,11.539,SF2,2,38.101
LEN,CV ,VIS,AAN-30.0-6.35,-30,5.4,-18.562,N-BK7,1.5,13.591,SF2,2,45.716
LEN,CV ,VIS,AAN-50-12.7,-50,10.8,-30.902,N-BK7,1.5,22.106,SF2,2,71.108
LEN,CV ,VIS,AAN-75-12.7,-75,10.8,-45.716,N-BK7,1.5,32.518,SF2,2,108.392
LEN,CV ,VIS,AAP-1000-101.6,1000,87,600.168,N-BK7,16,-450.123,SF2,14,-1503
LEN,CV ,VIS,AAP-1000-25.4,1000,21.6,600.168,N-BK7,4,-450.123,SF2,3,-1503
LEN,CV ,VIS,AAP-1000-50.8,1000,43.2,600.168,N-BK7,8.5,-450.123,SF2,7.5,-1503
LEN,CV ,VIS,AAP-1000-76.2,1000,65,600.168,N-BK7,12,-450.123,SF2,8,-1503
LEN,CV ,VIS,AAP-100-25.4,100,21.6,62.005,N-BK7,6,-42.379,SF2,3,-133.284
LEN,CV ,VIS,AAP-125-25.4,125,21.6,77.234,N-BK7,6,-52.356,SF2,3,-167.142
LEN,CV ,VIS,AAP-1500-25.4,1500,21.6,958.532,N-BK7,4,-600.168,SF2,3,-1907
LEN,CV ,VIS,AAP-1500-50.8,1500,43.2,958.532,N-BK7,8.5,-600.168,SF2,7.5,-1907
LEN,CV ,VIS,AAP-150-25.4,150,21.6,92.039,N-BK7,5,-62.689,SF2,3,-202.824
LEN,CV ,VIS,AAP-2000-25.4,2000,21.6,1199.19,N-BK7,4,-820.631,SF2,3,-2828.435
LEN,CV ,VIS,AAP-2000-50.8,2000,43.2,1199.19,N-BK7,8.5,-820.631,SF2,7.5,-2828.435
LEN,CV ,VIS,AAP-200-25.4,200,21.6,124.196,N-BK7,5,-85.32,SF2,3,-268.085
LEN,CV ,VIS,AAP-200-50.8,200,43.2,124.196,N-BK7,9.5,-85.32,SF2,5,-268.085
LEN,CV ,VIS,AAP-250-25.4,250,21.6,154.316,N-BK7,4,-104.669,SF2,3,-336.292
LEN,CV ,VIS,AAP-250-50.8,250,43.2,154.316,N-BK7,8,-104.669,SF2,5,-336.292
LEN,CV ,VIS,AAP-25-6.35,25,5.4,15.571,N-BK7,2,-10.514,SF2,1.5,-32.517,,,,,,,,,
LEN,CV ,VIS,AAP-30.0-6.35,30,5.4,18.562,N-BK7,2,-12.38,SF2,1.5,-38.633,,,,,,,,,
LEN,CV ,VIS,AAP-300-25.4,300,21.6,183.41,N-BK7,4,-126.703,SF2,3,-411.591,,,,,,,,,
LEN,CV ,VIS,AAP-300-50.8,300,43.2,183.41,N-BK7,7,-126.703,SF2,6,-411.591,,,,,,,,,
LEN,CV ,VIS,AAP-300-76.2,300,65,187.052,N-BK7,13,-127.839,SF2,6,-400.056,,,,,,,,,
LEN,CV ,VIS,AAP-500-101.6,500,87,309.325,N-BK7,16,-211.498,SF2,7,-677.216,,,,,,,,,
LEN,CV ,VIS,AAP-500-25.4,500,21.6,306.123,N-BK7,3,-206.615,SF2,3,-681.011,,,,,,,,,
LEN,CV ,VIS,AAP-500-50.8,500,43.2,306.123,N-BK7,6,-206.615,SF2,6,-681.011,,,,,,,,,
LEN,CV ,VIS,AAP-500-76.2,500,65,309.325,N-BK7,12,-211.498,SF2,7,-677.216,,,,,,,,,
LEN,CV ,VIS,AAP-50-12.7,50,10.8,30.902,N-BK7,3,-21.4,SF2,1.5,-67.902,,,,,,,,,
LEN,CV ,VIS,AAP-75-12.7,75,10.8,46.119,N-BK7,3,-31.32,SF2,1.5,-101.596,,,,,,,,,
LEN,CV,VIS,APM-100-20,16.5,20,74.999,SF11,3.5,-175.919,AIR,0.162,-119.68,SF11,2.5,-458.149,AIR,10.26,34.305,BK7,5.3,51.681
LEN,CV,VIS,APM-125-25,19.8,25,92.039,SF11,5,-222.939,AIR,0.194,-151.351,SF11,3.5,-658.394,AIR,7.98,44.6,BK7,4.5,69.5
LEN,CV,VIS,APM-150-30,198,30,113.759,SF11,5,-249.941,AIR,0.216,-175.919,SF11,4,-698.912,AIR,4,56.22,BK7,6,87.57
LEN,CV,VIS,APM-200-40,198,40,150.012,SF11,7,-344.993,AIR,0.288,-238.436,SF11,6,-958.532,AIR,7.7,73.66,BK7,7.5,114.635
LEN,CV,VIS,APM-250-50,198,50,187.052,SF11,9,-433.874,AIR,0.346,-300.045,SF11,7,-1257.18,AIR,11.08,92,BK7,8.5,144.25
LEN,CV,VIS,APM-300-60,330,60,222.939,SF11,9,-516.694,AIR,0.404,-360.678,SF11,7.5,-1602.07,AIR,22.46,107.67,BK7,9,169.925
LEN,CV,VIS,APM-500-100,330,100,379.042,SF11,12,-868.674,AIR,0.672,-600.168,SF11,10,-2368.89,AIR,11.27,189.925,BK7,14,304.551
