TYPE,MAN ID,CAT,S/N,EFL,DIA,RD 1,GL 1,TH 1,RD 2,GL 2,TH 2,RD 3,GL 3,TH 3,RD 4
LEN,LP,,322324,100.152,22.4,61.748, N-BK7     ,6.25,-44.348, SF5       ,2.75,-128.64
LEN,LP,,322326,140.049,25.4,87.222, N-BK7     ,6,-61.748, SF5       ,2,-177.83
LEN,LP,,322328,200.237,22.4,120.57, N-BK7     ,4,-91.728, SF5       ,2,-277.81
LEN,LP,,322329,499.356,22.4,260.39, N-BK7     ,4,-260.39, SF5       ,2,-1090.2
LEN,LP,,322337,40.098,12.4,25.119, N-BK7     ,4,-17.783, SF5       ,2.3,-49.403
LEN,LP,,322338,45.024,12.4,27.982, N-BK7     ,3.5,-19.953, SF5       ,2,-56.64
LEN,LP,,322339,50.004,12.4,31.059, N-BK7     ,3.5,-21.909, SF5       ,1.5,-62.869
LEN,LP,,322341,59.984,12.4,37.449, N-BK7     ,3,-26.322, SF5       ,2.3,-74.989
LEN,LP,,322343,79.927,12.4,49.581, N-BK7     ,3,-35.1, SF5       ,2.5,-101.45
LEN,LP,,322345,99.976,12.4,61.971, N-BK7     ,2.5,-44.03, SF5       ,2.8,-127.72
LEN,LP,,322348,299.787,12.5,154.88, N-BK7     ,2.5,-154.88, SF5       ,1.5,-668.34
LEN,LP,,322383,150.247,55,88.486, N-BAK1    ,16,-72.862, SF8       ,5,-379.92
LEN,LP,,322384,160.09,40,102.92, N-BAK4    ,7.1,-76.626, N-SF1     ,4.6,-266.07
LEN,LP,,322385,140.255,40,90.417, N-BAK4    ,7.7,-67.317, N-SF1     ,6.4,-230.41
LEN,LP,,322386,2249.81,150,1345.95, N-BK10    ,18,-957.75, SF2       ,14,-2794.85
LEN,LP,,322387,1249.96,150,749.89, N-BK10    ,21,-534.72, SF2       ,14,-1546.12
LEN,LP,,322388,119.828,40,85.053, N-BAK1    ,10,-41.269, F2        ,3,-217.52
LEN,LP,,322389,89.877,40,55.835, N-BAK1    ,12.25,-33.86, F2        ,2,-263.22
LEN,LP,,322391,39.816,18,25.79, N-SSK8    ,5.5,-18.45, SF10      ,1.5,-99.11
