TYPE,MANUF. ID,CAT,P/N,Focal Lth,CA,Radius 1,Material1,Thick1,Radius 2,Material2,Thick2,Radius 3,Material3,Thick3,Radius 4,Material4,Thick4,Radius 5,Material5,Thick5,Radius 6
LEN,OS,,11-3330,150,45,77.85,BK7,7.1,0
LEN,OS,,11-3335,170,45,88.23,BK7,6.6,0
LEN,OS,,11-3340,200,45,103.8,BK7,6.1,0
LEN,OS,,11-3350,250,45,129.75,BK7,5.4,0
LEN,OS,,11-3352,300,45,155.7,BK7,5,0
LEN,OS,,11-3354,350,45,181.65,BK7,4.7,0
LEN,OS,,11-3356,400,45,207.6,BK7,4.5,0
LEN,OS,,11-3358,450,45,233.55,BK7,4.3,0
LEN,OS,,11-3360,500,45,259.5,BK7,4.2,0
LEN,OS,,11-3364,600,45,311.4,BK7,4,0
LEN,OS,,11-3366,700,45,363.3,BK7,3.9,0
LEN,OS,,11-3370,800,45,415.2,BK7,3.8,0
LEN,OS,,11-3374,900,45,467.1,BK7,3.7,0
LEN,OS,,11-3380,1000,45,519,BK7,3.6,0
LEN,OS,,11-3382,1200,45,622.8,BK7,3.5,0
LEN,OS,,11-3384,1500,45,778.5,BK7,3.4,0
LEN,OS,,11-3386,2000,45,1038,BK7,3.3,0
LEN,OS,,11-3388,2500,45,1297.5,BK7,3.2,0
LEN,OS,,11-3390,3000,45,1557,BK7,3.2,0
LEN,OS,,11-3392,4000,45,2076,BK7,3.2,0
LEN,OS,,11-3394,5000,45,2595,BK7,3.1,0
LEN,OS,,11-3396,70,45.7,36.33,BK7,13.4,0
LEN,OS,,11-3450,80,45.7,41.52,BK7,11.7,0
LEN,OS,,11-3460,90,45.7,46.71,BK7,10.3,0
LEN,OS,,11-3470,100,45.7,51.9,BK7,9.6,0
LEN,OS,,11-3480,120,45.7,62.28,BK7,8.2,0
LEN,OS,,11-3490,150,45.7,77.85,BK7,7.1,0
LEN,OS,,11-3500,170,45.7,88.23,BK7,6.6,0
LEN,OS,,11-3520,200,45.7,103.8,BK7,6.1,0
LEN,OS,,11-3550,250,45.7,129.75,BK7,5.4,0
LEN,OS,,11-3552,300,45.7,155.7,BK7,5,0
LEN,OS,,11-3556,400,45.7,207.6,BK7,4.5,0
LEN,OS,,11-3560,500,45.7,259.5,BK7,4.2,0
LEN,OS,,11-3564,700,45.7,363.3,BK7,3.9,0
LEN,OS,,11-3570,1000,45.7,519,BK7,3.6,0
LEN,OS,,11-3660,70,54,36.33,BK7,18.8,0
LEN,OS,,11-3670,80,54,41.52,BK7,15.8,0
LEN,OS,,11-3675,90,54,46.71,BK7,13.9,0
LEN,OS,,11-3680,100,54,51.9,BK7,12.6,0
LEN,OS,,11-3690,120,54,62.28,BK7,10.7,0
LEN,OS,,11-3770,150,54,77.85,BK7,9,0
LEN,OS,,11-3775,170,54,88.23,BK7,8.3,0
LEN,OS,,11-3780,200,54,103.8,BK7,7.4,0
LEN,OS,,11-3785,220,54,114.18,BK7,7,0
LEN,OS,,11-3790,250,54,129.75,BK7,6.5,0
LEN,OS,,11-3880,300,54,155.7,BK7,5.9,0
LEN,OS,,11-3885,350,54,181.65,BK7,5.5,0
LEN,OS,,11-3887,400,54,207.6,BK7,5.2,0
LEN,OS,,11-3888,450,54,233.55,BK7,4.9,0
LEN,OS,,11-3910,600,54,311.4,BK7,4.4,0
LEN,OS,,11-3930,700,54,363.3,BK7,4.2,0
LEN,OS,,11-4490,100,72,51.9,BK7,21.8,0
LEN,OS,,11-4550,150,72,77.85,BK7,14.1,0
LEN,OS,,11-4560,200,72,103.8,BK7,11,0
LEN,OS,,11-4565,250,72,129.75,BK7,9.3,0
LEN,OS,,11-4570,300,72,155.7,BK7,8.2,0
LEN,OS,,11-4572,350,72,181.65,BK7,7.5,0
LEN,OS,,11-4575,400,72,207.6,BK7,6.9,0
LEN,OS,,11-4580,500,72,259.5,BK7,6.1,0
LEN,OS,,11-4584,600,72,311.4,BK7,5.6,0
LEN,OS,,11-4588,700,72,363.3,BK7,5.2,0
LEN,OS,,11-4670,150,90,77.85,BK7,21.2,0
LEN,OS,,11-4680,200,90,103.8,BK7,15.8,0
LEN,OS,,11-4690,250,90,129.75,BK7,13,0
LEN,OS,,11-4770,300,90,155.7,BK7,11.3,0
LEN,OS,,11-4772,350,90,181.65,BK7,10,0
LEN,OS,,11-4775,400,90,207.6,BK7,9.1,0
LEN,OS,,11-4780,500,90,259.5,BK7,7.9,0
LEN,OS,,11-4782,600,90,311.4,BK7,7,0
LEN,OS,,11-4785,700,90,363.3,BK7,6.5,0
LEN,OS,,11-4790,800,90,415.2,BK7,6,0
LEN,OS,,11-4880,1000,90,519,BK7,5.4,0
LEN,OS,,12-0050,-15,9,-6.9,QUARTZ,2,0
LEN,OS,,12-0060,-20,9,-9.2,QUARTZ,2,0
LEN,OS,,12-0070,-25,9,-11.5,QUARTZ,2,0
LEN,OS,,12-0080,-30,9,-13.8,QUARTZ,2,0
LEN,OS,,12-0081,-40,9,-18.4,QUARTZ,2,0
LEN,OS,,12-0083,-20,11.4,-9.2,QUARTZ,2,0
LEN,OS,,12-0084,-25,11.4,-11.5,QUARTZ,2,0
LEN,OS,,12-0085,-30,11.4,-13.8,QUARTZ,2,0
LEN,OS,,12-0086,-40,11.4,-18.4,QUARTZ,2,0
LEN,OS,,12-0087,-20,13.5,-9.2,QUARTZ,2,0
LEN,OS,,12-0088,-25,13.5,-11.5,QUARTZ,2,0
LEN,OS,,12-0089,-30,13.5,-13.8,QUARTZ,2,0
LEN,OS,,12-0090,-25,18,-11.5,QUARTZ,2,0
LEN,OS,,12-0110,-30,18,-13.8,QUARTZ,2,0
LEN,OS,,12-0120,-40,18,-18.4,QUARTZ,2,0
LEN,OS,,12-0130,-50,18,-23,QUARTZ,2,0
LEN,OS,,12-0132,-30,22.5,-13.8,QUARTZ,2,0
LEN,OS,,12-0133,-35,22.5,-16.1,QUARTZ,2,0
LEN,OS,,12-0134,-40,22.5,-18.4,QUARTZ,2,0
LEN,OS,,12-0140,-50,22.5,-23,QUARTZ,2,0
LEN,OS,,12-0142,-60,22.5,-27.6,QUARTZ,2,0
LEN,OS,,12-0145,-70,22.5,-32.2,QUARTZ,2,0
LEN,OS,,12-0150,-80,22.5,-36.8,QUARTZ,2,0
LEN,OS,,12-0160,-100,22.5,-46,QUARTZ,2,0
LEN,OS,,12-0165,-120,22.5,-55.2,QUARTZ,2,0
LEN,OS,,12-0170,-150,22.5,-69,QUARTZ,2,0
LEN,OS,,12-0180,-200,22.5,-92,QUARTZ,2,0
LEN,OS,,12-0222,-30,22.9,-13.8,QUARTZ,2,0
LEN,OS,,12-0225,-35,22.9,-16.1,QUARTZ,2,0
LEN,OS,,12-0227,-40,22.9,-18.4,QUARTZ,2,0
LEN,OS,,12-0230,-50,22.9,-23,QUARTZ,2,0
LEN,OS,,12-0232,-60,22.9,-27.6,QUARTZ,2,0
LEN,OS,,12-0235,-70,22.9,-32.2,QUARTZ,2,0
LEN,OS,,12-0240,-80,22.9,-36.8,QUARTZ,2,0
LEN,OS,,12-0250,-100,22.9,-46,QUARTZ,2,0
LEN,OS,,12-0260,-35,27,-16.1,QUARTZ,2,0
LEN,OS,,12-0330,-40,27,-18.4,QUARTZ,2,0
LEN,OS,,12-0340,-50,27,-23,QUARTZ,2,0
LEN,OS,,12-0342,-60,27,-27.6,QUARTZ,2,0
LEN,OS,,12-0345,-70,27,-32.2,QUARTZ,2,0
LEN,OS,,12-0350,-80,27,-38.8,QUARTZ,2,0
LEN,OS,,12-0360,-100,27,-46,QUARTZ,2,0
LEN,OS,,12-0370,-150,27,-69,QUARTZ,2,0
LEN,OS,,12-0380,-200,27,-92,QUARTZ,2,0
LEN,OS,,12-0390,-250,27,-115,QUARTZ,2,0
LEN,OS,,12-0440,-70,45,-32.2,QUARTZ,3,0
LEN,OS,,12-0445,-80,45,-36.8,QUARTZ,3,0
LEN,OS,,12-0450,-100,45,-48,QUARTZ,3,0
LEN,OS,,12-0460,-150,45,-69,QUARTZ,3,0
LEN,OS,,12-0470,-200,45,-92,QUARTZ,3,0
LEN,OS,,12-0475,-250,45,-115,QUARTZ,3,0
LEN,OS,,12-0480,-300,45,-138,QUARTZ,3,0
LEN,OS,,12-0540,-70,45.7,-32.2,QUARTZ,3,0
LEN,OS,,12-0550,-80,45.7,-36.8,QUARTZ,3,0
LEN,OS,,12-0560,-100,45.7,-46,QUARTZ,3,0
LEN,OS,,12-0570,-150,45.7,-69,QUARTZ,3,0
LEN,OS,,12-0580,-200,45.7,-92,QUARTZ,3,0
LEN,OS,,12-0590,-300,45.7,-138,QUARTZ,3,0
LEN,OS,,13-0010,3,2.7,3.35,SK2,1.8,-3.35
LEN,OS,,13-0020,4,2.7,3.81,BK7,1.8,-3.81
LEN,OS,,13-0030,6,2.7,5.95,BK7,1.5,-5.95
LEN,OS,,13-0060,4,3.6,4.57,SK2,2.2,-4.57
LEN,OS,,13-0070,6,3.6,5.95,BK7,1.9,-5.95
LEN,OS,,13-0080,8,3.6,7.96,BK7,1.7,-7.96
LEN,OS,,13-0120,6.4,4.5,6.23,BK7,2.5,-6.23
LEN,OS,,13-0130,8.4,4.5,8.3,BK7,2.2,-8.3
LEN,OS,,13-0140,10.3,4.5,10.38,BK7,1.9,-10.38
LEN,OS,,13-0160,12.3,4.5,12.46,BK7,1.7,-12.46
LEN,OS,,13-0230,6.4,5.4,6.23,BK7,2.5,-6.23
LEN,OS,,13-0240,8.4,5.4,8.3,BK7,2.1,-8.3
LEN,OS,,13-0260,10.3,5.4,10.38,BK7,1.9,-10.38
LEN,OS,,13-0270,12.3,5.4,12.46,BK7,1.7,-12.46
LEN,OS,,13-0410,8.6,6.3,8.3,BK7,3.5,-8.3
LEN,OS,,13-0420,10.5,6.3,10.38,BK7,3.1,-10.38
LEN,OS,,13-0430,12.5,6.3,12.46,BK7,2.8,-12.46
LEN,OS,,13-0440,15.4,6.3,15.57,BK7,2.5,-15.57
LEN,OS,,13-0450,20.4,6.3,20.76,BK7,2.3,-20.76
LEN,OS,,13-0550,8.6,7.2,8.3,BK7,3.6,-8.3
LEN,OS,,13-0560,10.5,7.2,10.38,BK7,3.1,-10.38
